GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-KPHS_44000	223.740713198338	-1.330675392844	0.229430676602763	-5.79990179407408	6.63537675304316e-09	4.81282674057502e-08
gene-KPHS_31560	162.924828612938	1.47270603311296	0.254178736413417	5.79397810333603	6.87384244723235e-09	4.97645597397008e-08
gene-KPHS_02330	8263.26128801468	1.1519196221158	0.198934711509767	5.79044055898332	7.02020397657102e-09	5.07291749035954e-08
gene-KPHS_38940	2388.6692252622	-2.44945253641086	0.423401140615987	-5.78518171407677	7.24339867098429e-09	5.22443642948233e-08
gene-KPHS_39020	88.7775718473562	1.81794886761746	0.31511750923472	5.76911410613917	7.96893347706267e-09	5.73703851439931e-08
gene-KPHS_33150	826.781935739834	-1.11652770218234	0.193590053999204	-5.76748484292968	8.04633190997721e-09	5.7819924096602e-08
gene-KPHS_17740	2671.23932812652	-1.56663308958938	0.271806392242887	-5.76378309818937	8.22491064775409e-09	5.88842677115136e-08
gene-KPHS_17610	405.508289565999	-1.56318547142975	0.272041059418243	-5.7461380086249	9.13047937463493e-09	6.52466418897202e-08
gene-KPHS_50390	2109.40125410552	1.49090904928217	0.259885124112396	5.73680026655693	9.64819243711785e-09	6.88190257599586e-08
gene-KPHS_12130	1036.77201659926	-1.61083768262879	0.281288997592871	-5.72662882805061	1.02445972236889e-08	7.29385135668164e-08
gene-KPHS_21070	266.127163076568	-1.45596307656879	0.254291251027972	-5.7255728251879	1.03085312376226e-08	7.32587900085457e-08
gene-KPHS_16720	15168.7435328335	1.05542324635277	0.184708192376846	5.7140034384586	1.10348767097047e-08	7.82767584581985e-08
gene-KPHS_43550	229.11424615913	1.71237900485292	0.300244650186036	5.70327898862448	1.17524390092544e-08	8.32141560618634e-08
MSTRG.2434.1	151.223732719368	-1.25795143603734	0.220674019901971	-5.70049630942577	1.19459119137413e-08	8.44294249698788e-08
gene-KPHS_34500	1209.23466087481	1.01597495938426	0.178236201724313	5.70016051484151	1.19694671223145e-08	8.44415326548686e-08
gene-KPHS_16750	73.1238680566061	-1.63218004942749	0.286534685483487	-5.69627389673057	1.22454100411758e-08	8.62308838236536e-08
gene-KPHS_49070	1478.96063058278	1.00801894204447	0.177001741688623	5.69496623269253	1.23396340605674e-08	8.65789932452877e-08
gene-KPHS_52930	679.949825114647	1.22509693149155	0.215111075905752	5.6951829483123	1.23239700155888e-08	8.65789932452877e-08
gene-KPHS_28490	466.149726893357	1.85874887353051	0.326980212187787	5.68459131240339	1.31125848088968e-08	9.18356030275273e-08
gene-KPHS_49690	1944.23231268633	1.3572773931138	0.239085360127267	5.67695735276851	1.37111638455795e-08	9.58541761790422e-08
gene-KPHS_41700	254.060449280338	-1.71549593184237	0.302226811441848	-5.67618711145504	1.3773012335529e-08	9.61127539515434e-08
gene-KPHS_51830	130.405816721844	1.46802594890769	0.258682607212474	5.67500832285139	1.38681912920132e-08	9.66025721349963e-08
gene-KPHS_29250	6361.57272187911	-1.5118612713972	0.266548389193992	-5.67199552759959	1.41143662600077e-08	9.81405394985429e-08
gene-KPHS_01160	3465.72642033386	1.47665735872551	0.261197343279012	5.65341645587927	1.57289580557658e-08	1.08780235856155e-07
gene-KPHS_17840	165.512437576496	-1.63394384828282	0.289192243700607	-5.65002652690228	1.60423079258624e-08	1.10749218645329e-07
gene-KPHS_23980	192.358570435208	1.36842006996772	0.242370542897598	5.64598343349785	1.64239661456004e-08	1.13181912867899e-07
