GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-BTH_RS12760	286.713081578209	-2.47139282931735	0.258749740624074	-9.55128620943404	1.28095935887837e-21	2.09982448977618e-19
gene-BTH_RS12730	643.463369650723	-1.89638189959689	0.201193962149813	-9.4256402097435	4.27489629591582e-21	6.75738964490122e-19
gene-BTH_RS03255	767.334618937557	-1.70446164748371	0.18405340673931	-9.260690566287	2.03114250162192e-20	3.0999436938547e-18
gene-BTH_RS28565	613.292891789081	-1.66765400323975	0.180512095919693	-9.23846124960879	2.50067406655513e-20	3.689327806191e-18
gene-BTH_RS25845	2846.52312079001	1.69994604363517	0.184785143724032	9.19958179199713	3.59345570324538e-20	5.13052740082711e-18
gene-BTH_RS00595	287.099962829988	-3.32717986799059	0.362320567187534	-9.18297267477083	4.19351773270724e-20	5.8001592140507e-18
gene-BTH_RS25875	10216.8262921102	1.60239318428439	0.175431850692812	9.13399236202688	6.60186935328763e-20	8.85450719928819e-18
gene-BTH_RS04850	536.211141181518	-2.15513983272649	0.236413010274045	-9.11599505555255	7.79518086993937e-20	1.01474913324564e-17
gene-BTH_RS09595	4362.01998114615	1.78114559921445	0.198878327091458	8.95595626362723	3.36803504558793e-19	4.25912088907776e-17
gene-BTH_RS28860	443.424535754998	-2.10017870887408	0.235172510631454	-8.93037499678411	4.24567156662129e-19	5.21981732051828e-17
gene-BTH_RS29390	356.853182218974	-2.04845555749998	0.232664723700808	-8.80432377077568	1.316438625385e-18	1.57474523133892e-16
gene-BTH_RS12630	1747.37338724092	-1.6574209559524	0.190931257692905	-8.68072088341976	3.93268174373098e-18	4.58053931519824e-16
gene-BTH_RS25830	1331.3720277738	1.18741904519359	0.138703476931712	8.56084556393772	1.12042708146824e-17	1.27154109296883e-15
gene-BTH_RS10710	534.395023086968	1.63859388394713	0.192873378669857	8.49569751537313	1.96747768623178e-17	2.17701405981547e-15
gene-BTH_RS28535	977.680499527599	-1.50528741446512	0.178468983856199	-8.43444828305856	3.32768871298347e-17	3.59228054723532e-15
gene-BTH_RS01405	594.013569621555	-2.46190883868586	0.296745008009417	-8.29637827844348	1.0733338790886e-16	1.13108946401099e-14
gene-BTH_RS01870	411.244992871359	-1.46392375543386	0.177040642233424	-8.2688570091364	1.35249363468347e-16	1.37764639466996e-14
gene-BTH_RS28570	535.726361332368	-1.50582176888088	0.182140533593997	-8.26736223490732	1.36955357807226e-16	1.37764639466996e-14
gene-BTH_RS03260	955.389805540894	-1.49522527614767	0.182165202929525	-8.20807295851191	2.2476662954164e-16	2.21070467189177e-14
gene-BTH_RS27990	312.211886401894	-1.7515544687167	0.214306261023185	-8.17313717459336	3.00472015508384e-16	2.89106334921763e-14
gene-BTH_RS28380	3133.0881256679	-1.421558398034	0.174439750375252	-8.14928016679662	3.66096893013451e-16	3.44754223080326e-14
gene-BTH_RS24310	250.01901566573	-1.82509452404563	0.224583332097896	-8.12658048572397	4.41570338519591e-16	4.07164649643273e-14
gene-BTH_RS28385	2000.51752853892	-1.52177557688791	0.187918366111313	-8.09806730645202	5.58391746187508e-16	5.04375891556308e-14
gene-BTH_RS12745	67.8353568632877	-3.128432454536	0.386456290643288	-8.09517798074517	5.71806854210389e-16	5.06163427347036e-14
gene-BTH_RS27980	307.438126957371	-1.7062190784029	0.211100003006683	-8.08251565183012	6.34441926359465e-16	5.50596071777842e-14
gene-BTH_RS09590	11244.5136441126	1.78052381585985	0.222199662869372	8.01317064511749	1.1178836130789e-15	9.51490936824467e-14
gene-BTH_RS12560	139.894355177507	-2.36150362220465	0.294865790573676	-8.00874057858737	1.15889076122452e-15	9.67783114939574e-14
gene-BTH_RS28845	438.93543899268	-1.60824247990826	0.202917002994602	-7.92561715467009	2.27016004973902e-15	1.86069044076757e-13
gene-BTH_RS01385	1408.49076005517	-1.94686992435442	0.247445332571762	-7.86787895378794	3.6070432365901e-15	2.9026860663905e-13
gene-BTH_RS30445	350.312602231097	-2.18279624765146	0.278125582042258	-7.84823974703561	4.21917077250817e-15	3.33465175698592e-13
gene-BTH_RS06320	6071.51115529114	-1.00641927056141	0.128937174059357	-7.80550122882405	5.92655266048345e-15	4.60191615356136e-13
gene-BTH_RS28405	1084.68186877745	-1.13532027143522	0.146811605537143	-7.73317795470869	1.04894506062987e-14	8.00453592818585e-13
gene-BTH_RS29935	127.037310430267	-2.75236911999837	0.356660974673803	-7.71704592159444	1.19056766804666e-14	8.93127542165171e-13
gene-BTH_RS00590	214.916359208412	-2.21560239021714	0.289834342700114	-7.64437495424613	2.09962741266428e-14	1.52481624025626e-12
gene-BTH_RS10995	459.692663155347	-1.27571584123107	0.166885496451855	-7.64425829897747	2.10153164608296e-14	1.52481624025626e-12
gene-BTH_RS26975	1600.75353124088	-1.21965963433477	0.162768494305975	-7.49321691237147	6.72056946684034e-14	4.79761942907022e-12
gene-BTH_RS34675	660.69954782999	1.45503267095538	0.195589800071114	7.43920526748504	1.01292825093754e-13	7.11622291849135e-12
gene-BTH_RS35575	96.759356943667	-3.26438554618909	0.446131050918344	-7.31710007512251	2.53386891537105e-13	1.75232872178629e-11
gene-BTH_RS26135	170.360389067599	-1.92053940088764	0.262889447507586	-7.3055020621633	2.76233344417499e-13	1.85243754907856e-11
